Date,Open,High,Low,Close,Volume
2023-09-18 09:30:00,6.06,6.06,5.98,5.98,19682
2023-09-18 09:31:00,6.01,6.02,6.0,6.02,1726
2023-09-18 09:32:00,6.02,6.02,5.92,5.93,26403
2023-09-18 09:33:00,5.93,5.94,5.92,5.93,3700
2023-09-18 09:34:00,5.92,5.92,5.87,5.89,8252
2023-09-18 09:35:00,5.87,5.91,5.87,5.91,9300
2023-09-18 09:36:00,5.91,5.91,5.88,5.89,5937
2023-09-18 09:37:00,5.89,5.96,5.89,5.91,5905
2023-09-18 09:38:00,5.93,5.94,5.89,5.9,3394
2023-09-18 09:39:00,5.9,5.9,5.88,5.89,1315
2023-09-18 09:40:00,5.88,5.88,5.87,5.87,800
2023-09-18 09:41:00,5.88,5.89,5.88,5.89,4423
2023-09-18 09:42:00,5.89,5.9,5.86,5.86,4213
2023-09-18 09:43:00,5.86,5.87,5.83,5.83,7481
2023-09-18 09:44:00,5.81,5.82,5.8,5.81,3188
2023-09-18 09:45:00,5.82,5.82,5.78,5.79,12037
2023-09-18 09:46:00,5.79,5.8,5.79,5.8,2435
2023-09-18 09:47:00,5.79,5.81,5.77,5.78,2360
2023-09-18 09:48:00,5.79,5.79,5.79,5.79,429
2023-09-18 09:49:00,5.77,5.77,5.75,5.75,2252
2023-09-18 09:50:00,5.76,5.79,5.76,5.79,3230
2023-09-18 09:51:00,5.79,5.84,5.79,5.83,2253
2023-09-18 09:52:00,5.83,5.83,5.83,5.83,0
2023-09-18 09:53:00,5.81,5.82,5.81,5.82,200
2023-09-18 09:54:00,5.81,5.83,5.81,5.83,778
2023-09-18 09:55:00,5.81,5.83,5.81,5.83,866
2023-09-18 09:56:00,5.82,5.82,5.82,5.82,200
2023-09-18 09:57:00,5.82,5.83,5.81,5.83,750
2023-09-18 09:58:00,5.82,5.82,5.81,5.82,933
2023-09-18 09:59:00,5.81,5.82,5.8,5.82,3804
2023-09-18 10:00:00,5.81,5.86,5.8,5.86,4813
2023-09-18 10:01:00,5.85,5.86,5.85,5.86,800
2023-09-18 10:02:00,5.85,5.86,5.84,5.86,1200
2023-09-18 10:03:00,5.86,5.87,5.86,5.87,1311
2023-09-18 10:04:00,5.86,5.87,5.85,5.87,2081
2023-09-18 10:05:00,5.87,5.87,5.86,5.86,4510
2023-09-18 10:06:00,5.86,5.86,5.82,5.83,2784
2023-09-18 10:07:00,5.82,5.82,5.81,5.82,1784
2023-09-18 10:08:00,5.81,5.81,5.78,5.79,4906
2023-09-18 10:09:00,5.79,5.81,5.79,5.79,27996
2023-09-18 10:10:00,5.78,5.78,5.76,5.77,1392
2023-09-18 10:11:00,5.77,5.8,5.77,5.79,2144
2023-09-18 10:12:00,5.8,5.81,5.8,5.8,1000
2023-09-18 10:13:00,5.8,5.81,5.8,5.81,200
2023-09-18 10:14:00,5.81,5.82,5.78,5.79,6974
2023-09-18 10:15:00,5.78,5.78,5.78,5.78,1343
2023-09-18 10:16:00,5.78,5.78,5.77,5.78,1410
2023-09-18 10:17:00,5.78,5.79,5.77,5.78,107058
2023-09-18 10:18:00,5.78,5.8,5.77,5.79,13794
2023-09-18 10:19:00,5.8,5.84,5.79,5.84,2500
2023-09-18 10:20:00,5.85,5.85,5.83,5.83,1280
2023-09-18 10:21:00,5.83,5.83,5.82,5.83,923
2023-09-18 10:22:00,5.82,5.82,5.81,5.82,600
2023-09-18 10:23:00,5.81,5.81,5.8,5.81,584
2023-09-18 10:24:00,5.81,5.83,5.8,5.83,1949
2023-09-18 10:25:00,5.83,5.83,5.82,5.83,222
2023-09-18 10:26:00,5.81,5.81,5.8,5.81,1100
2023-09-18 10:27:00,5.81,5.83,5.8,5.82,9736
2023-09-18 10:28:00,5.8,5.8,5.78,5.78,6332
2023-09-18 10:29:00,5.78,5.78,5.77,5.77,6472
2023-09-18 10:30:00,5.77,5.77,5.76,5.77,1000
2023-09-18 10:31:00,5.77,5.77,5.76,5.77,600
2023-09-18 10:32:00,5.77,5.77,5.76,5.77,4523
2023-09-18 10:33:00,5.76,5.76,5.75,5.75,2242
2023-09-18 10:34:00,5.75,5.75,5.73,5.73,10616
2023-09-18 10:35:00,5.74,5.75,5.73,5.75,3475
2023-09-18 10:36:00,5.75,5.75,5.73,5.74,1074
2023-09-18 10:37:00,5.73,5.73,5.71,5.71,3583
2023-09-18 10:38:00,5.71,5.71,5.68,5.69,13185
2023-09-18 10:39:00,5.68,5.69,5.68,5.69,200
2023-09-18 10:40:00,5.69,5.7,5.68,5.7,1265
2023-09-18 10:41:00,5.69,5.7,5.69,5.7,1528
2023-09-18 10:42:00,5.7,5.7,5.69,5.69,200
2023-09-18 10:43:00,5.7,5.7,5.69,5.69,954
2023-09-18 10:44:00,5.7,5.7,5.69,5.7,202
2023-09-18 10:45:00,5.69,5.7,5.69,5.69,2231
2023-09-18 10:46:00,5.69,5.69,5.68,5.69,100
2023-09-18 10:47:00,5.69,5.69,5.67,5.67,3271
2023-09-18 10:48:00,5.67,5.67,5.65,5.66,1966
2023-09-18 10:49:00,5.66,5.67,5.65,5.67,4719
2023-09-18 10:50:00,5.67,5.67,5.66,5.67,413
2023-09-18 10:51:00,5.66,5.67,5.65,5.65,2057
2023-09-18 10:52:00,5.65,5.66,5.64,5.65,2718
2023-09-18 10:53:00,5.65,5.67,5.64,5.67,5065
2023-09-18 10:54:00,5.67,5.67,5.66,5.66,613
2023-09-18 10:55:00,5.66,5.66,5.65,5.66,454
2023-09-18 10:56:00,5.66,5.66,5.65,5.66,1198
2023-09-18 10:57:00,5.65,5.66,5.65,5.66,1131
2023-09-18 10:58:00,5.66,5.66,5.65,5.65,1512
2023-09-18 10:59:00,5.65,5.66,5.65,5.66,553
2023-09-18 11:00:00,5.66,5.66,5.65,5.66,107
2023-09-18 11:01:00,5.66,5.66,5.65,5.66,580
2023-09-18 11:02:00,5.66,5.66,5.65,5.66,517
2023-09-18 11:03:00,5.66,5.66,5.66,5.66,0
2023-09-18 11:04:00,5.66,5.66,5.64,5.65,3366
2023-09-18 11:05:00,5.65,5.65,5.63,5.64,3814
2023-09-18 11:06:00,5.64,5.65,5.63,5.64,2812
2023-09-18 11:07:00,5.64,5.64,5.63,5.64,100
2023-09-18 11:08:00,5.64,5.66,5.63,5.66,6414
2023-09-18 11:09:00,5.65,5.68,5.65,5.68,3978
2023-09-18 11:10:00,5.68,5.68,5.68,5.68,100
2023-09-18 11:11:00,5.69,5.69,5.68,5.69,1000
2023-09-18 11:12:00,5.69,5.69,5.68,5.68,350
2023-09-18 11:13:00,5.68,5.69,5.68,5.69,484
2023-09-18 11:14:00,5.68,5.69,5.68,5.69,200
2023-09-18 11:15:00,5.69,5.69,5.69,5.69,100
2023-09-18 11:16:00,5.68,5.68,5.65,5.67,6876
2023-09-18 11:17:00,5.67,5.67,5.66,5.67,100
2023-09-18 11:18:00,5.67,5.67,5.66,5.66,550
2023-09-18 11:19:00,5.66,5.67,5.66,5.66,389
2023-09-18 11:20:00,5.67,5.71,5.66,5.71,17202
2023-09-18 11:21:00,5.71,5.71,5.7,5.71,100
2023-09-18 11:22:00,5.71,5.72,5.71,5.72,1607
2023-09-18 11:23:00,5.72,5.72,5.72,5.72,0
2023-09-18 11:24:00,5.71,5.72,5.71,5.71,100
2023-09-18 11:25:00,5.71,5.72,5.7,5.71,1590
2023-09-18 11:26:00,5.71,5.72,5.7,5.72,3736
2023-09-18 11:27:00,5.72,5.72,5.72,5.72,400
2023-09-18 11:28:00,5.71,5.72,5.71,5.71,100
2023-09-18 11:29:00,5.71,5.72,5.7,5.7,882
2023-09-18 11:30:00,5.71,5.71,5.7,5.7,1800
2023-09-18 11:31:00,5.71,5.75,5.7,5.73,13740
2023-09-18 11:32:00,5.73,5.73,5.73,5.73,0
2023-09-18 11:33:00,5.73,5.73,5.72,5.73,200
