Date,Open,High,Low,Close,Volume
2023-06-26 09:30:00,7.11,7.11,7.03,7.04,6297
2023-06-26 09:31:00,7.04,7.04,7.04,7.04,0
2023-06-26 09:32:00,7.04,7.04,7.04,7.04,0
2023-06-26 09:33:00,7.04,7.04,7.02,7.03,1123
2023-06-26 09:34:00,7.02,7.02,7.02,7.02,644
2023-06-26 09:35:00,7.02,7.03,7.01,7.03,6230
2023-06-26 09:36:00,7.03,7.05,7.01,7.01,6500
2023-06-26 09:37:00,7.01,7.03,7.01,7.03,1563
2023-06-26 09:38:00,7.04,7.04,7.04,7.04,265
2023-06-26 09:39:00,7.04,7.04,7.03,7.04,300
2023-06-26 09:40:00,7.05,7.06,7.05,7.06,300
2023-06-26 09:41:00,7.06,7.06,7.06,7.06,0
2023-06-26 09:42:00,7.05,7.05,7.04,7.04,420
2023-06-26 09:43:00,7.05,7.05,7.05,7.05,167
2023-06-26 09:44:00,7.03,7.03,7.03,7.03,594
2023-06-26 09:45:00,7.03,7.03,7.03,7.03,0
2023-06-26 09:46:00,7.03,7.03,7.03,7.03,0
2023-06-26 09:47:00,7.03,7.03,7.03,7.03,0
2023-06-26 09:48:00,7.03,7.03,7.03,7.03,0
2023-06-26 09:49:00,7.01,7.01,7.01,7.01,200
2023-06-26 09:50:00,7.01,7.01,7.0,7.0,400
2023-06-26 09:51:00,7.0,7.0,7.0,7.0,0
2023-06-26 09:52:00,7.01,7.01,7.01,7.01,100
2023-06-26 09:53:00,7.01,7.01,7.01,7.01,0
2023-06-26 09:54:00,6.97,6.97,6.96,6.96,1002
2023-06-26 09:55:00,6.96,6.96,6.96,6.96,100
2023-06-26 09:56:00,6.96,6.96,6.96,6.96,0
2023-06-26 09:57:00,6.95,6.96,6.94,6.94,700
2023-06-26 09:58:00,6.94,6.94,6.94,6.94,0
2023-06-26 09:59:00,6.94,6.94,6.94,6.94,0
2023-06-26 10:00:00,6.94,6.94,6.94,6.94,0
2023-06-26 10:01:00,6.87,6.87,6.86,6.86,800
2023-06-26 10:02:00,6.86,6.86,6.86,6.86,100
2023-06-26 10:03:00,6.83,6.83,6.8,6.82,2091
2023-06-26 10:04:00,6.8,6.8,6.79,6.79,596
2023-06-26 10:05:00,6.76,6.77,6.76,6.76,360
2023-06-26 10:06:00,6.76,6.76,6.73,6.76,6400
2023-06-26 10:07:00,6.77,6.78,6.77,6.77,1669
2023-06-26 10:08:00,6.77,6.77,6.76,6.77,500
2023-06-26 10:09:00,6.76,6.76,6.73,6.74,693
2023-06-26 10:10:00,6.7,6.7,6.7,6.7,100
2023-06-26 10:11:00,6.7,6.71,6.69,6.69,500
2023-06-26 10:12:00,6.69,6.69,6.66,6.68,710
2023-06-26 10:13:00,6.7,6.71,6.69,6.69,1500
2023-06-26 10:14:00,6.69,6.69,6.68,6.69,428
2023-06-26 10:15:00,6.69,6.69,6.67,6.67,200
2023-06-26 10:16:00,6.67,6.67,6.67,6.67,249
2023-06-26 10:17:00,6.67,6.67,6.67,6.67,100
2023-06-26 10:18:00,6.67,6.67,6.67,6.67,150
2023-06-26 10:19:00,6.65,6.66,6.63,6.63,318
2023-06-26 10:20:00,6.64,6.64,6.63,6.64,500
2023-06-26 10:21:00,6.63,6.63,6.61,6.61,600
2023-06-26 10:22:00,6.61,6.61,6.61,6.61,300
2023-06-26 10:23:00,6.61,6.61,6.59,6.6,500
2023-06-26 10:24:00,6.6,6.62,6.6,6.61,1611
2023-06-26 10:25:00,6.61,6.62,6.61,6.61,2111
2023-06-26 10:26:00,6.59,6.59,6.59,6.59,239
2023-06-26 10:27:00,6.59,6.59,6.58,6.58,1070
2023-06-26 10:28:00,6.59,6.59,6.59,6.59,300
2023-06-26 10:29:00,6.58,6.59,6.57,6.58,2444
2023-06-26 10:30:00,6.58,6.59,6.56,6.57,3528
2023-06-26 10:31:00,6.57,6.57,6.57,6.57,0
2023-06-26 10:32:00,6.57,6.57,6.57,6.57,0
2023-06-26 10:33:00,6.56,6.57,6.56,6.57,200
2023-06-26 10:34:00,6.55,6.55,6.46,6.53,27143
2023-06-26 10:35:00,6.54,6.55,6.54,6.54,500
2023-06-26 10:36:00,6.54,6.54,6.54,6.54,0
2023-06-26 10:37:00,6.54,6.54,6.53,6.53,300
2023-06-26 10:38:00,6.53,6.54,6.52,6.53,929
2023-06-26 10:39:00,6.52,6.52,6.52,6.52,600
2023-06-26 10:40:00,6.51,6.52,6.51,6.51,840
2023-06-26 10:41:00,6.51,6.51,6.51,6.51,0
2023-06-26 10:42:00,6.51,6.51,6.51,6.51,0
2023-06-26 10:43:00,6.52,6.52,6.5,6.5,570
2023-06-26 10:44:00,6.49,6.49,6.47,6.47,402
2023-06-26 10:45:00,6.45,6.47,6.45,6.45,800
2023-06-26 10:46:00,6.46,6.49,6.46,6.49,1911
2023-06-26 10:47:00,6.51,6.51,6.5,6.51,524
2023-06-26 10:48:00,6.51,6.51,6.48,6.48,530
2023-06-26 10:49:00,6.48,6.49,6.48,6.48,424
2023-06-26 10:50:00,6.5,6.5,6.49,6.5,484
2023-06-26 10:51:00,6.5,6.5,6.5,6.5,0
2023-06-26 10:52:00,6.5,6.5,6.48,6.48,2367
2023-06-26 10:53:00,6.47,6.47,6.47,6.47,216
2023-06-26 10:54:00,6.45,6.45,6.44,6.44,200
2023-06-26 10:55:00,6.42,6.42,6.4,6.41,300
2023-06-26 10:56:00,6.41,6.41,6.41,6.41,0
2023-06-26 10:57:00,6.4,6.4,6.38,6.38,850
2023-06-26 10:58:00,6.38,6.38,6.37,6.38,760
2023-06-26 10:59:00,6.37,6.38,6.37,6.38,1021
2023-06-26 11:00:00,6.39,6.4,6.39,6.39,1116
2023-06-26 11:01:00,6.38,6.39,6.38,6.39,713
2023-06-26 11:02:00,6.39,6.39,6.39,6.39,0
2023-06-26 11:03:00,6.37,6.37,6.37,6.37,183
2023-06-26 11:04:00,6.37,6.37,6.37,6.37,500
2023-06-26 11:05:00,6.38,6.38,6.37,6.37,600
2023-06-26 11:06:00,6.37,6.37,6.37,6.37,0
2023-06-26 11:07:00,6.37,6.37,6.37,6.37,898
2023-06-26 11:08:00,6.37,6.37,6.37,6.37,0
2023-06-26 11:09:00,6.36,6.36,6.34,6.34,800
2023-06-26 11:10:00,6.34,6.35,6.34,6.34,700
2023-06-26 11:11:00,6.34,6.34,6.34,6.34,0
2023-06-26 11:12:00,6.34,6.34,6.34,6.34,309
2023-06-26 11:13:00,6.33,6.35,6.33,6.35,2618
2023-06-26 11:14:00,6.35,6.35,6.35,6.35,420
2023-06-26 11:15:00,6.35,6.36,6.35,6.36,200
2023-06-26 11:16:00,6.33,6.33,6.32,6.32,980
2023-06-26 11:17:00,6.33,6.33,6.32,6.33,475
2023-06-26 11:18:00,6.33,6.33,6.33,6.33,100
2023-06-26 11:19:00,6.32,6.32,6.31,6.31,200
2023-06-26 11:20:00,6.3,6.3,6.25,6.25,659
2023-06-26 11:21:00,6.25,6.25,6.24,6.24,828
2023-06-26 11:22:00,6.24,6.24,6.24,6.24,0
2023-06-26 11:23:00,6.22,6.22,6.22,6.22,193
2023-06-26 11:24:00,6.22,6.22,6.22,6.22,0
2023-06-26 11:25:00,6.18,6.21,6.18,6.21,6681
2023-06-26 11:26:00,6.2,6.22,6.2,6.21,1100
2023-06-26 11:27:00,6.21,6.22,6.2,6.22,6100
2023-06-26 11:28:00,6.22,6.24,6.21,6.24,1331
2023-06-26 11:29:00,6.24,6.26,6.23,6.26,1960
2023-06-26 11:30:00,6.26,6.26,6.26,6.26,311
2023-06-26 11:31:00,6.26,6.26,6.26,6.26,100
2023-06-26 11:32:00,6.26,6.26,6.25,6.26,600
2023-06-26 11:33:00,6.25,6.26,6.25,6.26,645
2023-06-26 11:34:00,6.26,6.26,6.26,6.26,0
2023-06-26 11:35:00,6.25,6.25,6.21,6.21,1400
2023-06-26 11:36:00,6.22,6.22,6.21,6.21,1300
2023-06-26 11:37:00,6.23,6.23,6.22,6.22,300
2023-06-26 11:38:00,6.21,6.21,6.21,6.21,100
2023-06-26 11:39:00,6.2,6.2,6.17,6.18,1132
2023-06-26 11:40:00,6.19,6.2,6.19,6.2,966
2023-06-26 11:41:00,6.19,6.2,6.19,6.19,795
2023-06-26 11:42:00,6.18,6.2,6.18,6.2,1100
2023-06-26 11:43:00,6.2,6.2,6.18,6.18,1675
2023-06-26 11:44:00,6.18,6.18,6.18,6.18,100
2023-06-26 11:45:00,6.18,6.18,6.18,6.18,0
2023-06-26 11:46:00,6.19,6.19,6.19,6.19,100
2023-06-26 11:47:00,6.19,6.19,6.19,6.19,0
2023-06-26 11:48:00,6.16,6.17,6.16,6.16,241
2023-06-26 11:49:00,6.16,6.16,6.16,6.16,0
2023-06-26 11:50:00,6.15,6.17,6.14,6.17,1533
2023-06-26 11:51:00,6.17,6.17,6.17,6.17,351
2023-06-26 11:52:00,6.16,6.16,6.15,6.16,700
2023-06-26 11:53:00,6.16,6.17,6.16,6.16,800
2023-06-26 11:54:00,6.16,6.16,6.15,6.16,600
2023-06-26 11:55:00,6.15,6.15,6.14,6.14,202
2023-06-26 11:56:00,6.16,6.16,6.15,6.15,200
2023-06-26 11:57:00,6.14,6.15,6.13,6.13,640
2023-06-26 11:58:00,6.15,6.16,6.15,6.16,1800
2023-06-26 11:59:00,6.17,6.19,6.16,6.18,1400
2023-06-26 12:00:00,6.18,6.18,6.18,6.18,0
2023-06-26 12:01:00,6.17,6.18,6.17,6.18,1200
2023-06-26 12:02:00,6.18,6.18,6.17,6.18,200
2023-06-26 12:03:00,6.18,6.18,6.18,6.18,100
2023-06-26 12:04:00,6.18,6.18,6.18,6.18,0
2023-06-26 12:05:00,6.16,6.16,6.14,6.14,414
2023-06-26 12:06:00,6.14,6.14,6.13,6.14,1324
2023-06-26 12:07:00,6.15,6.16,6.15,6.16,300
2023-06-26 12:08:00,6.16,6.16,6.16,6.16,0
2023-06-26 12:09:00,6.16,6.16,6.16,6.16,0
2023-06-26 12:10:00,6.14,6.14,6.13,6.13,845
2023-06-26 12:11:00,6.14,6.14,6.14,6.14,100
