Date,Open,High,Low,Close,Volume
2023-05-05 09:30:00,6.94,6.99,6.86,6.96,23954
2023-05-05 09:31:00,6.96,7.02,6.95,7.02,1488
2023-05-05 09:32:00,7.02,7.08,7.02,7.08,1176
2023-05-05 09:33:00,7.08,7.08,7.08,7.08,0
2023-05-05 09:34:00,7.1,7.1,7.09,7.1,100
2023-05-05 09:35:00,7.1,7.1,7.1,7.1,100
2023-05-05 09:36:00,7.1,7.1,7.1,7.1,0
2023-05-05 09:37:00,7.02,7.02,6.92,6.92,3421
2023-05-05 09:38:00,6.9,6.9,6.9,6.9,200
2023-05-05 09:39:00,6.9,6.9,6.9,6.9,0
2023-05-05 09:40:00,6.93,6.96,6.81,6.81,3166
2023-05-05 09:41:00,6.93,6.93,6.92,6.93,100
2023-05-05 09:42:00,6.93,6.93,6.93,6.93,100
2023-05-05 09:43:00,6.93,6.97,6.92,6.97,1635
2023-05-05 09:44:00,6.97,6.97,6.97,6.97,1000
2023-05-05 09:45:00,6.99,7.06,6.99,7.06,3781
2023-05-05 09:46:00,7.06,7.06,7.06,7.06,0
2023-05-05 09:47:00,7.09,7.1,7.09,7.1,543
2023-05-05 09:48:00,7.09,7.09,7.06,7.07,2993
2023-05-05 09:49:00,7.07,7.07,7.07,7.07,0
2023-05-05 09:50:00,7.04,7.04,6.99,6.99,1844
2023-05-05 09:51:00,7.01,7.01,6.98,6.98,400
2023-05-05 09:52:00,6.99,7.0,6.99,7.0,1369
2023-05-05 09:53:00,7.0,7.0,7.0,7.0,0
2023-05-05 09:54:00,7.0,7.04,7.0,7.04,500
2023-05-05 09:55:00,7.04,7.04,7.04,7.04,0
2023-05-05 09:56:00,7.04,7.04,7.04,7.04,0
2023-05-05 09:57:00,7.04,7.04,7.04,7.04,0
2023-05-05 09:58:00,7.04,7.04,7.04,7.04,0
2023-05-05 09:59:00,7.07,7.07,7.07,7.07,100
2023-05-05 10:00:00,7.1,7.14,7.1,7.14,1310
2023-05-05 10:01:00,7.13,7.13,7.1,7.11,4325
2023-05-05 10:02:00,7.12,7.13,7.12,7.12,759
2023-05-05 10:03:00,7.12,7.12,7.12,7.12,112
2023-05-05 10:04:00,7.14,7.14,7.13,7.14,2600
2023-05-05 10:05:00,7.12,7.12,7.12,7.12,300
2023-05-05 10:06:00,7.11,7.13,7.11,7.13,200
2023-05-05 10:07:00,7.13,7.13,7.13,7.13,0
2023-05-05 10:08:00,7.13,7.13,7.13,7.13,0
2023-05-05 10:09:00,7.13,7.15,7.13,7.15,500
2023-05-05 10:10:00,7.13,7.13,7.13,7.13,200
2023-05-05 10:11:00,7.13,7.13,7.13,7.13,0
2023-05-05 10:12:00,7.12,7.12,7.12,7.12,100
2023-05-05 10:13:00,7.12,7.12,7.12,7.12,0
2023-05-05 10:14:00,7.11,7.13,7.11,7.13,200
2023-05-05 10:15:00,7.14,7.14,7.14,7.14,145
2023-05-05 10:16:00,7.14,7.14,7.14,7.14,0
2023-05-05 10:17:00,7.15,7.15,7.14,7.15,100
2023-05-05 10:18:00,7.15,7.15,7.15,7.15,200
2023-05-05 10:19:00,7.14,7.14,7.13,7.14,449
2023-05-05 10:20:00,7.14,7.14,7.14,7.14,100
2023-05-05 10:21:00,7.15,7.19,7.15,7.19,1612
2023-05-05 10:22:00,7.2,7.21,7.2,7.21,300
2023-05-05 10:23:00,7.22,7.25,7.21,7.25,700
2023-05-05 10:24:00,7.25,7.25,7.25,7.25,0
2023-05-05 10:25:00,7.22,7.22,7.21,7.22,1382
2023-05-05 10:26:00,7.22,7.22,7.19,7.2,450
2023-05-05 10:27:00,7.18,7.2,7.18,7.2,300
2023-05-05 10:28:00,7.19,7.19,7.19,7.19,100
2023-05-05 10:29:00,7.18,7.19,7.17,7.19,3019
2023-05-05 10:30:00,7.2,7.21,7.2,7.2,700
2023-05-05 10:31:00,7.2,7.2,7.2,7.2,0
2023-05-05 10:32:00,7.2,7.2,7.2,7.2,0
2023-05-05 10:33:00,7.2,7.2,7.2,7.2,0
2023-05-05 10:34:00,7.19,7.19,7.14,7.15,1200
2023-05-05 10:35:00,7.14,7.16,7.14,7.16,200
2023-05-05 10:36:00,7.18,7.23,7.18,7.23,1422
2023-05-05 10:37:00,7.23,7.23,7.23,7.23,453
2023-05-05 10:38:00,7.23,7.24,7.23,7.23,2847
2023-05-05 10:39:00,7.23,7.24,7.22,7.22,1900
2023-05-05 10:40:00,7.23,7.26,7.22,7.25,4182
2023-05-05 10:41:00,7.25,7.25,7.25,7.25,100
2023-05-05 10:42:00,7.25,7.26,7.25,7.26,300
2023-05-05 10:43:00,7.27,7.28,7.24,7.25,3564
2023-05-05 10:44:00,7.25,7.25,7.24,7.25,300
2023-05-05 10:45:00,7.23,7.23,7.23,7.23,500
2023-05-05 10:46:00,7.24,7.24,7.24,7.24,200
2023-05-05 10:47:00,7.24,7.24,7.24,7.24,0
2023-05-05 10:48:00,7.24,7.25,7.24,7.25,560
2023-05-05 10:49:00,7.25,7.25,7.25,7.25,0
2023-05-05 10:50:00,7.25,7.25,7.24,7.24,300
2023-05-05 10:51:00,7.24,7.24,7.24,7.24,200
2023-05-05 10:52:00,7.24,7.24,7.24,7.24,100
2023-05-05 10:53:00,7.23,7.23,7.22,7.22,698
2023-05-05 10:54:00,7.22,7.22,7.2,7.2,320
2023-05-05 10:55:00,7.22,7.22,7.21,7.22,400
2023-05-05 10:56:00,7.23,7.36,7.23,7.26,14849
2023-05-05 10:57:00,7.27,7.27,7.25,7.26,1300
2023-05-05 10:58:00,7.24,7.24,7.24,7.24,100
2023-05-05 10:59:00,7.24,7.25,7.24,7.25,1000
2023-05-05 11:00:00,7.26,7.26,7.26,7.26,700
2023-05-05 11:01:00,7.24,7.25,7.24,7.25,400
2023-05-05 11:02:00,7.23,7.24,7.23,7.24,200
2023-05-05 11:03:00,7.25,7.26,7.25,7.26,342
2023-05-05 11:04:00,7.26,7.26,7.26,7.26,0
2023-05-05 11:05:00,7.26,7.26,7.26,7.26,0
2023-05-05 11:06:00,7.26,7.29,7.26,7.29,1499
2023-05-05 11:07:00,7.29,7.29,7.29,7.29,0
2023-05-05 11:08:00,7.3,7.3,7.3,7.3,100
2023-05-05 11:09:00,7.3,7.3,7.3,7.3,0
2023-05-05 11:10:00,7.26,7.27,7.26,7.26,900
2023-05-05 11:11:00,7.27,7.3,7.26,7.29,1416
2023-05-05 11:12:00,7.29,7.29,7.29,7.29,0
2023-05-05 11:13:00,7.29,7.29,7.29,7.29,200
2023-05-05 11:14:00,7.29,7.29,7.29,7.29,0
2023-05-05 11:15:00,7.29,7.31,7.29,7.29,1200
2023-05-05 11:16:00,7.29,7.29,7.29,7.29,0
2023-05-05 11:17:00,7.29,7.29,7.29,7.29,0
2023-05-05 11:18:00,7.28,7.31,7.27,7.27,1300
2023-05-05 11:19:00,7.27,7.27,7.26,7.27,200
2023-05-05 11:20:00,7.26,7.27,7.26,7.27,300
2023-05-05 11:21:00,7.27,7.27,7.26,7.27,100
2023-05-05 11:22:00,7.26,7.26,7.25,7.25,928
2023-05-05 11:23:00,7.25,7.25,7.24,7.24,400
2023-05-05 11:24:00,7.24,7.24,7.24,7.24,0
2023-05-05 11:25:00,7.25,7.25,7.25,7.25,600
2023-05-05 11:26:00,7.25,7.26,7.24,7.24,1040
2023-05-05 11:27:00,7.24,7.24,7.24,7.24,0
2023-05-05 11:28:00,7.25,7.26,7.25,7.26,609
2023-05-05 11:29:00,7.26,7.26,7.26,7.26,0
2023-05-05 11:30:00,7.26,7.26,7.26,7.26,0
2023-05-05 11:31:00,7.26,7.26,7.26,7.26,0
2023-05-05 11:32:00,7.26,7.26,7.26,7.26,0
2023-05-05 11:33:00,7.25,7.26,7.25,7.25,2200
2023-05-05 11:34:00,7.25,7.25,7.25,7.25,0
2023-05-05 11:35:00,7.29,7.29,7.29,7.29,100
2023-05-05 11:36:00,7.29,7.3,7.29,7.29,200
2023-05-05 11:37:00,7.29,7.32,7.29,7.32,5087
2023-05-05 11:38:00,7.32,7.32,7.32,7.32,0
2023-05-05 11:39:00,7.32,7.32,7.3,7.31,835
2023-05-05 11:40:00,7.31,7.31,7.31,7.31,0
2023-05-05 11:41:00,7.31,7.31,7.31,7.31,0
2023-05-05 11:42:00,7.31,7.31,7.3,7.31,100
2023-05-05 11:43:00,7.32,7.36,7.31,7.36,2912
2023-05-05 11:44:00,7.36,7.36,7.36,7.36,0
2023-05-05 11:45:00,7.36,7.36,7.36,7.36,0
2023-05-05 11:46:00,7.37,7.4,7.36,7.38,3137
2023-05-05 11:47:00,7.39,7.39,7.38,7.39,300
2023-05-05 11:48:00,7.4,7.4,7.38,7.38,7304
2023-05-05 11:49:00,7.39,7.41,7.39,7.4,1698
2023-05-05 11:50:00,7.4,7.4,7.37,7.38,2657
2023-05-05 11:51:00,7.37,7.37,7.35,7.35,200
2023-05-05 11:52:00,7.35,7.35,7.35,7.35,0
2023-05-05 11:53:00,7.37,7.37,7.36,7.37,100
2023-05-05 11:54:00,7.37,7.37,7.37,7.37,0
2023-05-05 11:55:00,7.35,7.39,7.35,7.39,1900
2023-05-05 11:56:00,7.4,7.4,7.39,7.4,854
2023-05-05 11:57:00,7.39,7.4,7.39,7.39,200
2023-05-05 11:58:00,7.39,7.39,7.39,7.39,0
2023-05-05 11:59:00,7.42,7.42,7.4,7.42,740
2023-05-05 12:00:00,7.42,7.42,7.42,7.42,100
2023-05-05 12:01:00,7.41,7.41,7.41,7.41,200
2023-05-05 12:02:00,7.41,7.41,7.41,7.41,0
