Date,Open,High,Low,Close,Volume
2023-06-23 09:30:00,1.15,1.15,1.145,1.145,9045
2023-06-23 09:31:00,1.145,1.145,1.14,1.14,1506
2023-06-23 09:32:00,1.14,1.14,1.14,1.14,0
2023-06-23 09:33:00,1.145,1.145,1.14,1.14,814
2023-06-23 09:34:00,1.14,1.15,1.14,1.14,3705
2023-06-23 09:35:00,1.1401,1.1401,1.1401,1.1401,300
2023-06-23 09:36:00,1.145,1.145,1.14,1.145,1889
2023-06-23 09:37:00,1.145,1.145,1.145,1.145,0
2023-06-23 09:38:00,1.145,1.145,1.145,1.145,0
2023-06-23 09:39:00,1.145,1.145,1.145,1.145,0
2023-06-23 09:40:00,1.145,1.145,1.14,1.1429,10336
2023-06-23 09:41:00,1.1402,1.141,1.13,1.135,24675
2023-06-23 09:42:00,1.135,1.135,1.13,1.135,2500
2023-06-23 09:43:00,1.135,1.135,1.135,1.135,0
2023-06-23 09:44:00,1.135,1.135,1.135,1.135,0
2023-06-23 09:45:00,1.1399,1.1399,1.135,1.135,389
2023-06-23 09:46:00,1.135,1.135,1.135,1.135,0
2023-06-23 09:47:00,1.1317,1.1317,1.13,1.13,1401
2023-06-23 09:48:00,1.14,1.14,1.13,1.1399,8000
2023-06-23 09:49:00,1.14,1.14,1.13,1.14,1198
2023-06-23 09:50:00,1.13,1.13,1.13,1.13,1100
2023-06-23 09:51:00,1.13,1.1375,1.13,1.135,2442
2023-06-23 09:52:00,1.135,1.14,1.135,1.14,16722
2023-06-23 09:53:00,1.148,1.148,1.148,1.148,100
2023-06-23 09:54:00,1.1412,1.1412,1.14,1.14,1700
2023-06-23 09:55:00,1.14,1.14,1.14,1.14,400
2023-06-23 09:56:00,1.1409,1.1409,1.1409,1.1409,890
2023-06-23 09:57:00,1.145,1.145,1.145,1.145,202
2023-06-23 09:58:00,1.14,1.14,1.14,1.14,10000
2023-06-23 09:59:00,1.14,1.14,1.14,1.14,0
2023-06-23 10:00:00,1.145,1.145,1.14,1.145,3500
2023-06-23 10:01:00,1.145,1.145,1.145,1.145,0
2023-06-23 10:02:00,1.145,1.145,1.14,1.14,32119
2023-06-23 10:03:00,1.1315,1.135,1.13,1.13,7800
2023-06-23 10:04:00,1.1308,1.1308,1.1308,1.1308,1000
2023-06-23 10:05:00,1.1308,1.1308,1.1308,1.1308,0
2023-06-23 10:06:00,1.135,1.135,1.13,1.135,6942
2023-06-23 10:07:00,1.135,1.135,1.135,1.135,800
2023-06-23 10:08:00,1.13,1.135,1.125,1.125,327673
2023-06-23 10:09:00,1.125,1.125,1.12,1.12,84433
2023-06-23 10:10:00,1.125,1.125,1.125,1.125,100
2023-06-23 10:11:00,1.1268,1.1299,1.11,1.1185,64643
2023-06-23 10:12:00,1.115,1.1178,1.11,1.115,26598
2023-06-23 10:13:00,1.115,1.1193,1.11,1.115,11198
2023-06-23 10:14:00,1.1199,1.12,1.11,1.115,33059
2023-06-23 10:15:00,1.115,1.1197,1.11,1.11,19799
2023-06-23 10:16:00,1.115,1.1199,1.11,1.1199,9240
2023-06-23 10:17:00,1.115,1.125,1.11,1.12,65601
2023-06-23 10:18:00,1.12,1.12,1.11,1.1147,33638
2023-06-23 10:19:00,1.115,1.1197,1.11,1.11,7700
2023-06-23 10:20:00,1.115,1.1179,1.11,1.115,9062
2023-06-23 10:21:00,1.11,1.115,1.11,1.115,7100
2023-06-23 10:22:00,1.11,1.1178,1.11,1.1178,2950
2023-06-23 10:23:00,1.11,1.1178,1.11,1.115,22076
2023-06-23 10:24:00,1.11,1.12,1.11,1.12,5400
2023-06-23 10:25:00,1.11,1.12,1.11,1.11,24217
2023-06-23 10:26:00,1.115,1.12,1.115,1.115,5700
2023-06-23 10:27:00,1.115,1.115,1.11,1.115,4800
2023-06-23 10:28:00,1.11,1.12,1.11,1.12,2600
2023-06-23 10:29:00,1.115,1.115,1.115,1.115,2218
2023-06-23 10:30:00,1.115,1.115,1.11,1.115,5982
2023-06-23 10:31:00,1.115,1.115,1.115,1.115,700
2023-06-23 10:32:00,1.115,1.115,1.115,1.115,2300
2023-06-23 10:33:00,1.11,1.115,1.11,1.115,8700
2023-06-23 10:34:00,1.115,1.115,1.115,1.115,0
2023-06-23 10:35:00,1.115,1.1197,1.115,1.115,700
2023-06-23 10:36:00,1.11,1.115,1.11,1.115,7000
2023-06-23 10:37:00,1.115,1.115,1.115,1.115,0
2023-06-23 10:38:00,1.115,1.1178,1.115,1.115,3803
2023-06-23 10:39:00,1.115,1.115,1.11,1.115,9200
2023-06-23 10:40:00,1.115,1.115,1.115,1.115,7000
2023-06-23 10:41:00,1.115,1.115,1.115,1.115,8200
2023-06-23 10:42:00,1.115,1.1185,1.11,1.1185,6900
2023-06-23 10:43:00,1.115,1.115,1.115,1.115,1400
2023-06-23 10:44:00,1.115,1.115,1.115,1.115,2500
2023-06-23 10:45:00,1.11,1.1114,1.11,1.1114,4300
2023-06-23 10:46:00,1.115,1.12,1.11,1.11,28363
2023-06-23 10:47:00,1.11,1.12,1.11,1.12,29741
2023-06-23 10:48:00,1.12,1.13,1.11,1.12,151875
2023-06-23 10:49:00,1.1283,1.1296,1.125,1.125,5500
2023-06-23 10:50:00,1.125,1.125,1.125,1.125,700
2023-06-23 10:51:00,1.1201,1.125,1.12,1.125,6600
2023-06-23 10:52:00,1.12,1.125,1.12,1.125,5699
2023-06-23 10:53:00,1.125,1.125,1.125,1.125,1000
2023-06-23 10:54:00,1.1219,1.1219,1.12,1.12,4374
2023-06-23 10:55:00,1.125,1.125,1.12,1.125,54186
2023-06-23 10:56:00,1.129,1.129,1.12,1.12,4200
2023-06-23 10:57:00,1.12,1.12,1.115,1.115,6229
2023-06-23 10:58:00,1.115,1.12,1.115,1.12,87189
2023-06-23 10:59:00,1.12,1.12,1.12,1.12,0
2023-06-23 11:00:00,1.12,1.12,1.12,1.12,3000
2023-06-23 11:01:00,1.12,1.12,1.12,1.12,0
2023-06-23 11:02:00,1.1292,1.1292,1.1292,1.1292,500
2023-06-23 11:03:00,1.125,1.125,1.12,1.125,3386
2023-06-23 11:04:00,1.13,1.13,1.13,1.13,200
2023-06-23 11:05:00,1.13,1.13,1.13,1.13,0
2023-06-23 11:06:00,1.12,1.13,1.12,1.125,5769
2023-06-23 11:07:00,1.125,1.125,1.125,1.125,300
2023-06-23 11:08:00,1.125,1.125,1.125,1.125,0
2023-06-23 11:09:00,1.125,1.125,1.12,1.12,5200
2023-06-23 11:10:00,1.12,1.12,1.12,1.12,0
2023-06-23 11:11:00,1.125,1.125,1.125,1.125,4382
2023-06-23 11:12:00,1.125,1.125,1.12,1.125,3500
2023-06-23 11:13:00,1.125,1.125,1.125,1.125,0
2023-06-23 11:14:00,1.125,1.125,1.125,1.125,1300
2023-06-23 11:15:00,1.12,1.125,1.12,1.125,3400
2023-06-23 11:16:00,1.125,1.1285,1.125,1.125,4783
2023-06-23 11:17:00,1.125,1.125,1.125,1.125,400
2023-06-23 11:18:00,1.12,1.13,1.12,1.13,15636
2023-06-23 11:19:00,1.125,1.125,1.125,1.125,1128
2023-06-23 11:20:00,1.125,1.125,1.125,1.125,0
2023-06-23 11:21:00,1.12,1.1292,1.12,1.1292,3955
2023-06-23 11:22:00,1.124,1.125,1.124,1.125,2100
2023-06-23 11:23:00,1.125,1.13,1.125,1.13,400
2023-06-23 11:24:00,1.12,1.125,1.12,1.125,5502
2023-06-23 11:25:00,1.125,1.125,1.125,1.125,1700
2023-06-23 11:26:00,1.125,1.125,1.125,1.125,0
2023-06-23 11:27:00,1.12,1.125,1.12,1.125,5337
2023-06-23 11:28:00,1.125,1.125,1.125,1.125,1213
2023-06-23 11:29:00,1.125,1.125,1.125,1.125,0
2023-06-23 11:30:00,1.12,1.125,1.12,1.125,6594
2023-06-23 11:31:00,1.125,1.125,1.125,1.125,400
2023-06-23 11:32:00,1.125,1.125,1.12,1.12,7537
2023-06-23 11:33:00,1.125,1.125,1.125,1.125,4231
2023-06-23 11:34:00,1.125,1.125,1.125,1.125,0
2023-06-23 11:35:00,1.125,1.125,1.12,1.125,7100
2023-06-23 11:36:00,1.125,1.125,1.125,1.125,300
2023-06-23 11:37:00,1.125,1.125,1.125,1.125,0
2023-06-23 11:38:00,1.125,1.125,1.12,1.12,5900
2023-06-23 11:39:00,1.125,1.125,1.125,1.125,3000
2023-06-23 11:40:00,1.125,1.125,1.125,1.125,3000
2023-06-23 11:41:00,1.125,1.125,1.12,1.12,3238
2023-06-23 11:42:00,1.125,1.125,1.125,1.125,2700
2023-06-23 11:43:00,1.125,1.125,1.12,1.12,3300
2023-06-23 11:44:00,1.12,1.125,1.12,1.125,3100
2023-06-23 11:45:00,1.125,1.125,1.125,1.125,3200
2023-06-23 11:46:00,1.125,1.125,1.125,1.125,0
2023-06-23 11:47:00,1.12,1.125,1.12,1.125,4100
2023-06-23 11:48:00,1.125,1.13,1.125,1.1285,4501
2023-06-23 11:49:00,1.1285,1.1285,1.1285,1.1285,0
2023-06-23 11:50:00,1.125,1.125,1.12,1.125,6730
2023-06-23 11:51:00,1.125,1.125,1.125,1.125,0
2023-06-23 11:52:00,1.125,1.125,1.125,1.125,0
2023-06-23 11:53:00,1.125,1.13,1.12,1.12,6510
2023-06-23 11:54:00,1.12,1.12,1.12,1.12,0
2023-06-23 11:55:00,1.12,1.125,1.12,1.125,4200
2023-06-23 11:56:00,1.1218,1.125,1.12,1.125,4200
2023-06-23 11:57:00,1.125,1.125,1.125,1.125,0
2023-06-23 11:58:00,1.125,1.125,1.125,1.125,3132
2023-06-23 11:59:00,1.12,1.125,1.12,1.125,3400
2023-06-23 12:00:00,1.125,1.125,1.125,1.125,3400
2023-06-23 12:01:00,1.125,1.125,1.125,1.125,100
2023-06-23 12:02:00,1.12,1.125,1.12,1.125,3800
2023-06-23 12:03:00,1.125,1.125,1.125,1.125,2700
2023-06-23 12:04:00,1.125,1.125,1.125,1.125,250200
2023-06-23 12:05:00,1.12,1.125,1.12,1.125,4973
2023-06-23 12:06:00,1.125,1.125,1.12,1.12,4200
2023-06-23 12:07:00,1.12,1.12,1.12,1.12,0
2023-06-23 12:08:00,1.125,1.125,1.12,1.12,8800
2023-06-23 12:09:00,1.12,1.125,1.12,1.12,1640
2023-06-23 12:10:00,1.1295,1.1295,1.12,1.12,2083
2023-06-23 12:11:00,1.125,1.1271,1.12,1.125,8300
2023-06-23 12:12:00,1.12,1.125,1.12,1.12,2800
2023-06-23 12:13:00,1.12,1.125,1.12,1.125,4536
2023-06-23 12:14:00,1.12,1.125,1.12,1.125,3400
2023-06-23 12:15:00,1.1213,1.125,1.1213,1.125,5400
2023-06-23 12:16:00,1.125,1.125,1.12,1.125,24700
2023-06-23 12:17:00,1.12,1.125,1.12,1.12,6048
2023-06-23 12:18:00,1.125,1.125,1.125,1.125,2700
2023-06-23 12:19:00,1.12,1.12,1.12,1.12,100
2023-06-23 12:20:00,1.12,1.125,1.12,1.12,6088
2023-06-23 12:21:00,1.125,1.125,1.125,1.125,2900
